day,energy_sum,LCLid,avg_energy,temperatureMax,windBearing,dewPoint,cloudCover,windSpeed,pressure,apparentTemperatureHigh,visibility,humidity,apparentTemperatureLow,apparentTemperatureMax,uvIndex,temperatureLow,temperatureMin,temperatureHigh,apparentTemperatureMin,moonPhase,weather_cluster,Bank holidays,Type,holiday_ind,Year,Month
2012-08-14,37835.3960047,4761,7.9469430801722325,22.57,146,15.23,0.26,2.67,1006.5,22.79,11.96,0.77,16.02,22.79,5.0,16.02,17.38,22.57,17.38,0.92,1,,,0,2012,8
2012-08-15,38835.961001,4761,8.15710165952531,21.67,197,13.28,0.42,4.22,1014.08,21.67,12.84,0.71,17.92,21.67,4.0,17.92,16.02,21.67,16.02,0.95,1,,,0,2012,8
2012-08-16,38162.4339972,4760,8.017318066638655,27.23,175,14.11,0.45,3.71,1013.84,27.23,13.08,0.63,20.54,27.23,4.0,20.54,17.92,27.23,17.92,0.98,1,,,0,2012,8
2012-08-17,37273.6850016,4760,7.83060609277311,29.86,215,15.92,0.23,2.17,1013.75,30.6,12.87,0.59,18.33,30.6,5.0,17.97,20.54,29.86,20.54,0.03,1,,,0,2012,8
2012-08-18,38426.497999600004,4759,8.074490018827486,28.88,251,17.77,0.21,0.76,1015.16,29.5,12.28,0.72,17.05,29.5,4.0,16.96,17.97,28.88,18.33,0.06,1,,,0,2012,8
2012-08-19,40343.0839965,4759,8.477218742698046,24.54,231,15.64,0.34,2.78,1019.31,24.54,12.5,0.75,16.36,24.54,4.0,16.27,16.96,24.54,17.05,0.1,1,,,0,2012,8
2012-08-20,39019.7680023,4758,8.200875998802017,22.09,240,13.99,0.34,2.54,1017.69,22.09,12.52,0.75,13.16,22.09,4.0,13.16,16.27,22.09,16.36,0.13,1,,,0,2012,8
2012-08-21,38084.7759992,4761,7.9993228311699225,21.48,248,11.88,0.34,4.6,1017.28,21.48,12.87,0.72,12.96,21.48,4.0,12.96,13.16,21.48,13.16,0.17,1,,,0,2012,8
2012-08-22,37644.2289985,4763,7.9034702915179516,22.04,231,11.29,0.37,2.6,1014.56,22.04,12.83,0.7,14.07,22.04,4.0,14.07,12.96,22.04,12.96,0.21,1,,,0,2012,8
2012-08-23,37551.2169965,4763,7.883942262544615,20.27,186,12.3,0.44,2.88,1005.28,20.27,12.34,0.76,15.67,20.27,4.0,15.58,14.07,20.27,14.07,0.25,1,,,0,2012,8
2012-08-24,37894.8589997,4763,7.9560904891245015,20.93,222,14.85,0.52,3.94,1001.05,20.93,12.3,0.88,14.26,20.93,4.0,14.26,15.04,20.93,15.04,0.28,2,,,0,2012,8
2012-08-25,38976.0639985,4762,8.184809743490131,21.01,268,10.74,0.51,4.39,1014.38,21.01,13.2,0.69,12.62,21.01,4.0,12.62,14.26,21.01,14.26,0.32,1,,,0,2012,8
2012-08-26,38862.912004800004,4761,8.162762445872717,20.99,182,12.62,0.32,3.82,1014.33,20.99,12.46,0.75,14.97,20.99,4.0,14.97,12.62,20.99,12.62,0.36,1,,,0,2012,8
2012-08-27,39857.360998000004,4761,8.371636420499895,22.5,224,13.49,0.39,4.17,1012.79,22.5,12.63,0.75,14.74,22.5,4.0,14.74,14.97,22.5,14.97,0.39,1,2012-08-27,Summer bank holiday,1,2012,8
2012-08-28,38584.5649982,4762,8.102596597690047,19.69,197,12.95,0.36,4.15,1012.74,19.69,11.84,0.85,14.09,19.69,3.0,14.09,13.66,19.69,13.66,0.43,2,,,0,2012,8
2012-08-29,39780.9170021,4762,8.353825493931122,16.92,292,11.14,0.4,2.65,1016.19,16.92,12.33,0.8,5.92,16.92,3.0,7.78,11.25,16.92,11.25,0.46,2,,,0,2012,8
2012-08-30,40006.7579957,4761,8.403015752089896,17.72,321,5.08,0.33,3.21,1028.62,17.72,13.02,0.6,13.11,17.72,4.0,13.11,7.78,17.72,5.92,0.49,1,,,0,2012,8
2012-08-31,38872.879001400004,4762,8.163141327467452,20.53,236,11.33,0.55,2.53,1026.14,20.53,13.15,0.72,12.57,20.53,3.0,12.57,13.11,20.53,13.11,0.54,1,,,0,2012,8
2012-09-01,39814.3399997,4761,8.362600293992859,18.35,247,13.66,0.56,3.11,1024.58,18.37,12.07,0.87,15.69,18.37,3.0,15.69,12.57,18.35,12.57,0.57,2,,,0,2012,9
2012-09-02,43179.7389982,4762,9.067563838345233,24.34,291,13.16,0.5,1.15,1025.68,24.34,10.48,0.72,13.71,24.34,3.0,13.71,15.69,24.34,15.69,0.6,1,,,0,2012,9
2012-09-03,40107.2639969,4761,8.424126023293425,24.79,299,14.14,0.42,1.9,1023.55,24.79,11.41,0.77,12.07,24.79,3.0,12.07,13.71,24.79,13.71,0.63,1,,,0,2012,9
2012-09-04,40017.4549991,4763,8.401733151186228,19.97,5,7.83,0.27,3.26,1026.74,19.97,12.5,0.6,8.67,19.97,3.0,8.67,12.07,19.97,12.07,0.66,1,2012-09-04,Easter Monday,1,2012,9
2012-09-05,39163.3770001,4765,8.218966841573977,20.76,233,8.34,0.46,1.88,1028.3,20.76,12.41,0.67,11.46,20.76,3.0,11.46,8.67,20.76,8.67,0.69,1,,,0,2012,9
2012-09-06,38736.156001,4762,8.134430071608568,25.76,249,9.58,0.18,2.97,1024.47,25.76,11.75,0.63,10.41,25.76,3.0,10.41,11.46,25.76,11.46,0.72,1,,,0,2012,9
2012-09-07,38543.5829995,4764,8.090592569164569,27.12,215,9.27,0.14,1.39,1020.6,27.12,12.36,0.62,11.32,27.12,4.0,11.32,10.41,27.12,10.41,0.75,1,,,0,2012,9
2012-09-08,39535.9039962,4764,8.298888328337531,27.78,202,10.83,0.22,2.97,1011.85,27.78,12.2,0.67,16.93,27.78,3.0,16.93,11.32,27.78,11.32,0.78,1,,,0,2012,9
2012-09-09,41235.7180013,4764,8.655692275671704,20.21,216,14.19,0.59,5.69,1010.15,20.21,12.65,0.78,14.77,20.21,3.0,14.77,16.93,20.21,16.93,0.81,0,,,0,2012,9
2012-09-10,40854.3299987,4764,8.575636019878253,17.82,261,8.07,0.37,4.84,1012.33,17.82,13.18,0.62,6.77,17.82,3.0,8.24,11.73,17.82,11.73,0.84,1,,,0,2012,9
2012-09-11,39538.4019957,4765,8.297670932990556,17.92,254,7.95,0.34,3.93,1014.64,17.92,13.16,0.72,7.17,17.92,3.0,8.62,8.24,17.92,6.77,0.87,1,,,0,2012,9
2012-09-12,39809.8059963,4773,8.340625601571338,17.64,274,7.18,0.37,2.92,1018.75,17.64,12.96,0.68,13.61,17.64,3.0,13.61,8.62,17.64,7.17,0.9,1,,,0,2012,9
2012-09-13,39714.0909998,4785,8.299705538098223,20.69,266,10.23,0.56,5.42,1013.51,20.69,13.31,0.68,8.97,20.69,3.0,9.69,13.61,20.69,13.61,0.94,1,,,0,2012,9
2012-09-14,40135.344998500004,4801,8.359788585398876,21.12,247,9.53,0.22,2.87,1017.25,21.12,12.92,0.7,12.98,21.12,3.0,12.98,9.69,21.12,8.97,0.97,1,,,0,2012,9
2012-09-15,40631.1680009,4801,8.463063528619037,18.31,232,11.04,0.66,3.88,1013.26,18.31,12.55,0.76,13.29,18.31,2.0,13.29,12.98,18.31,12.98,0.02,1,,,0,2012,9
2012-09-16,43628.4090024,4802,9.085466264556436,18.72,243,10.06,0.55,4.04,1012.36,18.72,13.07,0.71,11.43,18.72,3.0,11.43,13.29,18.72,13.29,0.05,1,,,0,2012,9
2012-09-17,41696.2510011,4830,8.63276418242236,17.19,273,6.77,0.28,4.39,1013.39,17.19,13.02,0.64,5.17,17.19,3.0,7.35,10.97,17.19,10.97,0.08,1,,,0,2012,9
2012-09-18,41492.627999000004,4849,8.556945349350382,16.3,275,4.66,0.27,3.65,1021.81,16.3,12.99,0.63,8.07,16.3,3.0,9.07,7.35,16.3,5.17,0.12,1,,,0,2012,9
2012-09-19,41931.909004400004,4860,8.627964815720166,17.38,226,7.24,0.45,3.17,1020.9,17.38,13.0,0.7,10.34,17.38,2.0,10.34,9.07,17.38,8.07,0.16,1,,,0,2012,9
2012-09-20,42472.6880047,4875,8.712346257374358,16.32,268,8.68,0.43,1.47,1015.46,16.32,12.54,0.76,5.43,16.32,2.0,6.59,10.34,16.32,10.34,0.2,1,,,0,2012,9
2012-09-21,43407.9670005,4888,8.880516980462357,15.62,31,5.38,0.28,1.98,1019.37,15.62,12.97,0.69,7.69,15.62,2.0,8.85,6.59,15.62,5.43,0.23,1,,,0,2012,9
2012-09-22,44356.396999000004,4888,9.074549304214404,12.31,87,8.42,0.48,4.46,1009.6,12.31,10.62,0.86,10.96,12.31,2.0,10.96,8.85,12.31,7.69,0.27,2,,,0,2012,9
2012-09-23,51676.5899966,4887,10.574297114098629,15.2,212,11.14,0.66,2.53,989.47,15.2,8.1,0.88,7.49,15.2,2.0,9.74,11.51,15.2,11.51,0.31,2,,,0,2012,9
2012-09-24,47778.766997700004,4925,9.70127248684264,15.47,203,8.56,0.28,4.92,988.79,15.47,13.13,0.78,10.07,15.47,2.0,10.07,9.74,15.47,7.49,0.34,0,,,0,2012,9
2012-09-25,45918.5140034,4935,9.3046634252077,15.14,169,10.23,0.39,2.57,992.07,15.14,12.44,0.88,10.57,15.14,2.0,10.57,10.07,15.14,10.07,0.38,2,,,0,2012,9
2012-09-26,46739.9590013,4957,9.429081904639903,16.61,301,9.5,0.48,2.17,1006.39,16.61,11.41,0.82,7.44,16.61,2.0,9.03,10.57,16.61,10.57,0.41,2,,,0,2012,9
2012-09-27,46477.3380027,4980,9.332798795722892,17.07,227,9.78,0.39,4.08,1012.91,17.07,12.84,0.85,6.9,17.07,2.0,8.74,9.03,17.07,7.44,0.45,2,,,0,2012,9
2012-09-28,46774.4929985,5005,9.345553046653347,15.83,270,6.81,0.17,3.36,1017.85,15.83,13.21,0.75,4.87,15.83,2.0,6.42,8.71,15.83,6.9,0.48,1,,,0,2012,9
2012-09-29,47435.9940003,5006,9.475827806691969,16.46,221,8.66,0.48,4.6,1019.0,16.46,13.15,0.81,13.66,16.46,2.0,13.66,6.42,16.46,4.87,0.52,0,,,0,2012,9
2012-09-30,51295.1640007,5005,10.248784016123876,16.24,217,12.43,0.61,4.57,1012.11,16.24,11.43,0.89,10.87,16.24,2.0,10.87,12.37,16.24,12.37,0.55,2,,,0,2012,9
2012-10-01,48749.448002000005,5030,9.691739165407556,16.44,211,10.9,0.39,5.09,1010.12,16.44,12.55,0.85,11.06,16.44,2.0,11.06,10.87,16.44,10.87,0.58,0,,,0,2012,10
2012-10-02,48191.4479957,5064,9.516478672136651,14.34,230,8.97,0.36,4.65,1005.61,14.34,12.99,0.8,5.02,14.34,2.0,7.19,9.35,14.34,7.78,0.61,0,,,0,2012,10
2012-10-03,48349.332005000004,5085,9.508226549655852,14.99,235,7.55,0.28,3.65,1008.02,14.99,12.79,0.79,10.98,14.99,2.0,10.98,7.19,14.99,5.02,0.63,2,,,0,2012,10
2012-10-04,48267.845006100004,5102,9.460573305782047,15.6,244,10.05,0.61,3.0,1006.96,15.49,10.11,0.86,5.86,15.65,2.0,7.61,9.16,15.49,8.34,0.66,2,,,0,2012,10
2012-10-05,49591.304005,5117,9.691480165135822,14.89,6,7.3,0.4,1.75,1012.51,14.89,11.06,0.83,5.17,14.89,2.0,5.27,7.61,14.89,5.86,0.69,2,,,0,2012,10
2012-10-06,49612.2580039,5120,9.68989414138672,13.64,337,7.43,0.25,0.4,1021.29,13.64,9.98,0.87,8.79,13.64,2.0,9.49,5.27,13.64,5.17,0.73,2,,,0,2012,10
2012-10-07,52920.6979989,5121,10.334055457703574,12.22,88,10.23,0.61,2.49,1015.27,12.22,7.84,0.92,7.73,12.22,1.0,9.07,9.51,12.22,8.84,0.76,2,,,0,2012,10
2012-10-08,52836.5860061,5156,10.247592320810705,14.23,57,8.4,0.58,2.66,1015.96,14.23,10.12,0.82,6.21,14.23,2.0,7.04,9.07,14.23,7.73,0.79,2,,,0,2012,10
2012-10-09,50602.7529957,5182,9.765100925453494,14.13,93,6.21,0.56,2.16,1015.24,14.13,13.21,0.74,7.37,14.13,2.0,9.15,7.04,14.13,6.21,0.82,1,,,0,2012,10
2012-10-10,50748.0900059,5194,9.770521757008085,14.88,119,10.58,0.71,3.2,1004.43,14.92,8.69,0.89,10.37,14.99,1.0,10.37,9.15,14.88,7.37,0.85,2,,,0,2012,10
2012-10-11,53093.3409972,5228,10.155574023947972,14.72,250,7.08,0.48,5.42,1005.33,13.99,13.07,0.75,6.47,14.73,2.0,6.47,8.51,13.99,7.12,0.89,0,,,0,2012,10
2012-10-12,51338.9609974,5262,9.756549030292664,11.53,252,6.15,0.29,2.18,1004.92,11.53,12.94,0.84,1.64,11.53,2.0,2.81,6.41,11.53,4.01,0.92,2,,,0,2012,10
2012-10-13,53920.4470003,5261,10.249087055749857,12.32,300,4.1,0.2,2.36,1002.5,12.32,11.86,0.8,2.83,12.32,2.0,4.09,2.81,12.32,1.64,0.96,2,,,0,2012,10
2012-10-14,57357.941998300004,5261,10.902478996065387,13.03,220,6.39,0.31,2.97,1002.67,13.03,12.17,0.84,7.15,13.03,1.0,9.81,4.09,13.03,2.83,0.99,2,,,0,2012,10
2012-10-15,54704.687003,5279,10.362698807160447,14.74,226,6.91,0.39,5.37,1000.8,14.74,12.59,0.74,7.41,14.74,1.0,8.8,9.06,14.74,7.15,0.03,0,,,0,2012,10
2012-10-16,53130.432001,5297,10.030287332641118,16.6,178,9.87,0.42,4.66,998.22,16.6,12.2,0.82,12.15,16.6,1.0,12.15,8.8,16.6,7.41,0.07,0,,,0,2012,10
2012-10-17,52864.5169995,5321,9.935071790922759,16.04,181,11.2,0.44,4.18,1001.82,16.04,13.23,0.85,11.98,16.04,1.0,11.98,12.15,16.04,12.15,0.11,2,,,0,2012,10
2012-10-18,52294.4230001,5348,9.778313949158564,13.21,88,11.64,0.66,0.51,1007.63,13.01,8.42,0.95,8.9,13.21,1.0,9.57,11.98,13.01,11.98,0.15,2,,,0,2012,10
2012-10-19,55477.227004500004,5378,10.315587022034213,14.01,233,10.16,0.61,0.86,1015.85,14.01,8.01,0.91,10.19,14.01,1.0,10.19,9.57,14.01,8.9,0.18,2,,,0,2012,10
2012-10-20,55518.7220026,5381,10.31754729652481,12.41,41,10.32,0.69,3.37,1018.09,12.41,9.22,0.94,11.6,12.41,1.0,11.6,10.19,12.41,10.19,0.22,2,,,0,2012,10
2012-10-21,59916.7609966,5380,11.136944423159852,14.73,51,13.32,0.9,2.57,1019.88,14.79,1.48,0.98,12.51,14.79,1.0,12.51,12.02,14.73,12.02,0.26,2,,,0,2012,10
2012-10-22,56272.951004300005,5415,10.392050046962144,14.05,14,12.61,0.88,2.3,1023.66,13.51,1.82,0.96,13.08,14.05,1.0,13.08,12.46,13.51,12.46,0.29,2,,,0,2012,10
2012-10-23,55764.1839999,5441,10.248885131391289,16.18,56,12.82,0.74,3.45,1019.7,16.18,2.45,0.92,12.94,16.18,1.0,12.94,13.08,16.18,13.08,0.33,2,,,0,2012,10
2012-10-24,54333.315997,5454,9.962104143197653,13.61,59,10.89,0.81,5.16,1016.51,13.28,7.9,0.91,5.61,13.61,1.0,8.5,10.09,13.28,10.09,0.36,0,,,0,2012,10
2012-10-25,56149.1769961,5483,10.240594017162138,10.11,32,4.64,0.7,5.19,1012.84,6.19,12.33,0.79,-2.56,10.11,1.0,2.49,4.19,8.96,-0.37,0.4,0,,,0,2012,10
2012-10-26,59891.2769987,5520,10.849869021503624,7.68,347,1.48,0.39,5.79,1015.91,3.78,13.07,0.79,-0.94,3.78,1.0,1.43,2.49,7.68,-2.56,0.43,0,,,0,2012,10
2012-10-27,63585.7950009,5520,11.519165761032609,9.17,234,3.96,0.42,3.13,1015.62,6.89,12.68,0.88,5.25,6.89,1.0,7.66,1.43,9.17,-0.94,0.46,2,,,0,2012,10
2012-10-29,61800.8939921,5520,11.195814129003622,12.4,238,7.73,0.45,2.95,1008.71,12.4,12.49,0.89,3.44,12.4,1.0,5.57,7.66,12.4,5.47,0.49,2,,,0,2012,10
2012-10-30,60704.075003,5519,10.99910762873709,10.92,259,5.0,0.45,2.37,1004.48,10.92,11.25,0.84,4.43,10.92,1.0,6.45,5.57,10.92,3.44,0.52,2,,,0,2012,10
2012-10-31,60883.9839946,5519,11.031705742815728,12.36,185,6.24,0.49,5.32,989.93,12.36,12.99,0.79,4.38,12.36,1.0,6.85,6.45,12.36,4.43,0.55,0,,,0,2012,10
2012-11-01,60684.3319954,5520,10.993538404963768,11.46,225,5.06,0.44,4.07,979.63,6.6,12.54,0.85,0.85,11.46,1.0,4.2,4.2,9.42,0.85,0.58,2,,,0,2012,11
2012-11-02,62014.1909999,5521,11.232420032584676,9.78,229,2.96,0.23,4.31,991.25,6.88,12.96,0.77,1.56,6.88,1.0,3.22,4.61,9.78,1.81,0.61,0,,,0,2012,11
2012-11-03,64169.9449928,5521,11.622884439920306,9.45,226,2.79,0.25,3.16,996.52,6.47,12.71,0.79,1.33,6.47,1.0,2.96,3.22,9.45,1.56,0.64,2,,,0,2012,11
2012-11-04,70969.9079993,5521,12.854538670403914,8.67,229,3.97,0.59,0.59,994.21,7.03,9.99,0.92,2.83,7.03,1.0,2.94,2.96,8.67,1.18,0.67,2,,,0,2012,11
2012-11-05,63999.9980038,5520,11.59420253692029,9.19,338,3.37,0.41,2.09,1006.26,7.08,9.08,0.83,-1.72,7.08,1.0,0.92,2.94,9.19,2.62,0.7,2,,,0,2012,11
2012-11-06,64770.1309992,5524,11.725222845619117,9.67,257,3.89,0.33,3.58,1020.29,7.17,10.41,0.87,2.35,7.17,1.0,4.97,0.92,9.67,-1.72,0.74,2,,,0,2012,11
2012-11-07,63221.0629943,5524,11.444797790423607,9.93,247,5.79,0.47,4.2,1024.32,7.64,12.67,0.86,5.13,7.64,1.0,7.81,4.97,9.93,2.35,0.77,2,,,0,2012,11
2012-11-08,61567.7520052,5524,11.14550181122375,12.34,245,6.19,0.64,3.72,1019.18,12.34,13.36,0.78,6.7,12.34,1.0,8.13,7.81,12.34,5.13,0.8,2,,,0,2012,11
2012-11-09,61505.6079949,5527,11.128208430414329,11.27,195,6.21,0.7,3.17,1010.05,11.27,13.37,0.8,7.16,11.27,1.0,8.8,8.13,11.27,6.7,0.84,2,,,0,2012,11
2012-11-10,64243.5480016,5528,11.621481186975398,10.31,220,7.38,0.49,2.38,997.84,8.79,11.78,0.91,0.46,10.31,1.0,2.1,5.2,9.78,3.38,0.87,2,,,0,2012,11
2012-11-11,67631.3069927,5528,12.234317473353835,9.87,247,3.49,0.22,1.98,1011.6,8.39,10.32,0.88,3.28,8.39,1.0,4.52,2.1,9.87,0.46,0.91,2,,,0,2012,11
2012-11-12,64141.5679965,5529,11.600934707270754,12.18,204,7.51,0.5,3.06,1020.98,12.06,10.04,0.92,10.06,12.18,1.0,10.06,4.52,12.06,3.72,0.95,2,,,0,2012,11
2012-11-13,60187.7220001,5529,10.88582419969253,14.66,203,10.34,0.54,3.23,1026.29,14.66,11.49,0.88,10.47,14.66,1.0,10.47,10.06,14.66,10.06,0.98,2,,,0,2012,11
2012-11-14,60163.4469789,5530,10.879465999801084,12.62,113,8.13,0.55,1.86,1026.48,12.62,9.21,0.86,6.64,12.62,1.0,6.64,7.33,12.62,7.08,0.02,2,,,0,2012,11
2012-11-15,61541.9939843,5530,11.128751172567812,9.07,101,5.96,0.71,0.62,1022.69,9.07,4.06,0.92,4.89,9.07,1.0,5.91,6.45,9.07,5.43,0.06,2,,,0,2012,11
2012-11-16,63476.564999300004,5530,11.478583182513564,9.19,139,6.3,0.9,2.0,1014.76,7.24,3.48,0.92,7.13,7.75,1.0,8.94,5.91,9.11,4.89,0.1,2,,,0,2012,11
2012-11-17,64753.4229989,5531,11.707362682860243,12.44,243,8.66,0.65,1.69,1007.72,12.44,9.32,0.88,2.07,12.44,1.0,2.07,8.18,12.44,7.04,0.13,2,,,0,2012,11
2012-11-18,68078.8409985,5531,12.308595371271018,9.42,236,2.5,0.3,0.72,1014.66,9.42,12.57,0.82,1.42,9.42,1.0,3.42,2.07,9.42,2.07,0.17,2,,,0,2012,11
2012-11-19,64182.7299952,5532,11.602084236297904,11.23,179,5.32,0.5,4.13,1011.21,11.23,12.38,0.82,10.79,11.23,1.0,10.79,3.49,11.23,1.42,0.21,2,,,0,2012,11
2012-11-20,62493.6539942,5532,11.296755964244397,13.46,182,10.63,0.76,5.74,1008.74,13.46,10.81,0.9,7.23,13.46,1.0,9.73,10.88,13.46,10.88,0.24,0,,,0,2012,11
2012-11-21,63732.5359999,5532,11.520704266070137,11.87,197,7.8,0.45,2.82,1007.68,10.8,10.65,0.91,3.68,11.87,1.0,6.06,6.06,10.8,3.42,0.28,2,,,0,2012,11
2012-11-22,61949.910008,5530,11.202515372151899,13.09,191,7.94,0.54,7.58,1011.36,13.09,12.73,0.81,3.97,13.09,1.0,6.02,6.56,13.09,4.09,0.31,0,,,0,2012,11
2012-11-23,61991.798003,5529,11.212117562488697,10.7,212,6.02,0.38,2.71,1011.69,10.7,11.46,0.89,2.99,10.7,1.0,3.64,5.12,10.7,3.97,0.34,2,,,0,2012,11
2012-11-24,68166.3360076,5529,12.328872491879181,9.91,104,6.52,0.58,3.43,1010.19,6.44,5.7,0.97,2.87,7.11,1.0,7.46,3.64,9.36,2.99,0.38,2,,,0,2012,11
2012-11-25,68559.1120053,5531,12.395427952504068,12.54,225,6.88,0.54,6.54,1001.79,10.92,12.36,0.81,6.04,12.54,1.0,7.68,7.46,10.92,2.87,0.41,0,,,0,2012,11
2012-11-26,64728.761000700004,5530,11.705020072459314,10.69,208,7.1,0.64,1.29,998.27,9.52,11.31,0.91,5.0,10.69,1.0,7.17,7.17,9.52,5.0,0.44,2,,,0,2012,11
2012-11-27,65697.8349971,5530,11.880259493146474,8.47,346,5.98,0.72,3.98,1003.65,6.07,9.69,0.9,2.49,6.07,1.0,5.84,6.42,8.47,3.08,0.47,2,,,0,2012,11
2012-11-28,67312.0879941,5531,12.169967093491232,6.89,342,3.31,0.65,5.17,1012.91,3.34,13.2,0.83,-1.39,3.34,1.0,2.23,3.45,6.89,-0.33,0.5,0,,,0,2012,11
2012-11-29,67836.3720047,5531,12.264757187615258,5.84,320,0.73,0.36,3.2,1012.58,3.18,12.92,0.83,-2.51,3.18,1.0,-0.89,1.63,5.84,-1.39,0.53,2,,,0,2012,11
2012-11-30,69158.5899974,5530,12.506074140578663,4.37,278,-0.24,0.25,1.55,1011.91,2.52,10.01,0.88,-4.31,2.52,1.0,-1.35,-0.89,4.37,-2.57,0.56,2,,,0,2012,11
2012-12-01,73853.1089967,5530,13.354992585298373,5.73,274,-0.17,0.31,2.68,1014.56,2.61,8.92,0.88,-4.97,2.61,1.0,-1.55,-1.35,5.73,-4.31,0.59,2,,,0,2012,12
2012-12-02,77041.9520065,5528,13.936677280481186,4.76,263,-1.13,0.31,2.1,1016.35,2.71,12.81,0.84,0.09,2.71,1.0,1.77,-1.55,4.76,-4.97,0.62,2,,,0,2012,12
2012-12-03,69720.1560032,5527,12.614466438067668,10.22,248,4.75,0.58,3.55,1007.42,10.22,10.67,0.87,-2.14,10.22,1.0,2.33,2.94,10.22,0.57,0.65,2,,,0,2012,12
2012-12-04,68953.1179962,5527,12.475686266726978,7.73,266,1.43,0.21,4.36,1003.4,4.36,12.89,0.82,-1.96,4.36,1.0,-0.77,1.21,7.73,-2.14,0.68,0,,,0,2012,12
2012-12-05,71628.0869959,5528,12.95732398623372,3.89,311,-0.69,0.39,3.05,1008.05,-0.07,11.14,0.84,-5.79,-0.07,1.0,-2.82,-0.77,3.89,-2.82,0.71,2,,,0,2012,12
2012-12-06,73212.1000088,5528,13.243867584804631,4.84,212,-1.32,0.43,3.07,1013.58,0.03,12.55,0.84,-1.81,0.37,1.0,2.99,-2.82,4.13,-5.79,0.75,2,,,0,2012,12
2012-12-07,72091.9350031,5528,13.041232815322,6.33,299,1.59,0.56,5.63,1001.72,2.12,12.84,0.8,1.16,2.12,1.0,3.9,2.97,6.33,-2.07,0.78,0,,,0,2012,12
2012-12-08,71969.3889944,5529,13.016709892277083,6.46,299,1.79,0.52,2.14,1023.19,4.69,12.39,0.83,0.01,4.69,1.0,3.17,3.17,6.46,0.01,0.82,2,,,0,2012,12
2012-12-09,75532.3880032,5529,13.661130042177609,8.66,271,3.43,0.53,5.44,1018.89,5.37,13.33,0.8,-0.58,5.37,1.0,3.21,3.86,8.66,0.49,0.86,0,,,0,2012,12
2012-12-10,70562.9999888,5527,12.766962183607744,5.59,326,0.61,0.27,3.93,1022.18,2.23,13.18,0.79,-2.17,2.23,1.0,-0.23,1.55,5.59,-1.04,0.89,2,,,0,2012,12
2012-12-11,66277.6849932,5528,11.989450975615052,2.7,326,-1.19,0.29,1.67,1029.42,1.26,6.18,0.89,-3.83,1.26,1.0,-3.83,-2.49,2.7,-2.49,0.93,2,,,0,2012,12
2012-12-12,74690.7000064,5527,13.513786865641396,1.8,155,-2.29,0.45,0.73,1020.51,1.8,6.49,0.91,-3.72,1.8,1.0,-1.35,-3.83,1.8,-3.83,0.97,2,,,0,2012,12
2012-12-13,75087.088003,5528,13.583047757416788,1.58,78,-1.81,0.6,2.09,1005.66,-1.1,6.78,0.87,-2.88,-1.1,1.0,0.82,-1.35,1.58,-3.72,0.01,2,,,0,2012,12
2012-12-14,73666.0039996,5527,13.328388637524878,10.34,168,5.46,0.71,4.22,985.82,10.34,7.45,0.92,4.48,10.34,0.0,7.54,1.93,10.34,-0.92,0.05,2,,,0,2012,12
2012-12-15,70211.2929997,5528,12.701029847992041,11.17,211,6.32,0.39,4.93,991.49,11.17,13.15,0.86,3.01,11.17,1.0,5.32,6.91,11.17,4.32,0.08,0,,,0,2012,12
2012-12-16,71843.3799979,5528,12.996269898317657,9.82,207,5.42,0.39,3.07,999.72,7.78,12.86,0.89,3.08,7.78,1.0,5.62,5.32,9.82,3.01,0.12,2,,,0,2012,12
2012-12-17,67179.2079987,5527,12.154732766184187,9.1,230,4.71,0.32,3.79,1001.69,6.39,12.71,0.86,2.47,6.39,1.0,5.04,5.62,9.1,3.08,0.15,2,,,0,2012,12
2012-12-18,67226.13799840001,5541,12.132491968669918,7.96,291,4.36,0.62,2.17,1014.41,7.12,11.65,0.86,0.96,7.12,0.0,3.07,4.66,7.96,2.47,0.19,2,,,0,2012,12
2012-12-19,69692.5519887,5530,12.602631462694394,7.44,119,4.27,0.52,4.02,1016.68,4.49,7.87,0.92,2.59,4.49,1.0,6.44,3.07,7.44,0.96,0.22,2,,,0,2012,12
2012-12-20,68839.12499910001,5524,12.461825669641566,9.57,137,7.49,0.76,3.54,1002.52,7.93,8.96,0.96,4.47,7.93,0.0,6.75,6.53,9.57,2.82,0.26,2,,,0,2012,12
2012-12-21,66102.0770016,5518,11.979354295324393,9.69,240,6.22,0.44,3.21,1009.54,7.58,12.15,0.91,4.44,7.58,1.0,6.04,6.3,9.69,4.44,0.29,2,,,0,2012,12
2012-12-22,69424.752999,5517,12.583787021750952,13.07,200,9.32,0.67,3.91,1005.25,13.07,10.15,0.96,12.34,13.07,0.0,12.34,6.04,13.07,4.44,0.32,2,,,0,2012,12
2012-12-23,66963.3499972,5514,12.144241929125862,13.08,231,9.3,0.53,5.51,1003.59,12.56,12.73,0.86,5.49,13.08,1.0,7.57,9.34,12.56,7.75,0.35,0,,,0,2012,12
2012-12-24,67740.41199570001,5513,12.287395609595503,12.3,201,8.28,0.61,4.28,999.12,12.3,10.85,0.91,4.44,12.3,1.0,7.25,7.57,12.3,5.49,0.38,2,,,0,2012,12
2012-12-25,70313.1040006,5515,12.74942955586582,9.14,225,6.27,0.56,4.39,995.66,6.05,13.07,0.89,1.34,6.49,1.0,4.83,6.46,9.14,3.86,0.41,2,2012-12-25,Christmas Day,1,2012,12
